pot_id,plant_id,species,variety_accession,source,substrate,pot_type_size,life_stage,orga_level,temperature,start_germination,date_1st_germination,start_seedlings,start_flowering,Date_death,biomass_harvest_date,Biomass_g,chamber,Position_quadrant,Remarks
TA004S26,TA004S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.5800000000000001,32026,3,In chamber 31024 until 01.04.2025
TA005S26,TA005S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.1499999999999999,32026,5,In chamber 31024 until 01.04.2025
TA006S26,TA006S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,19.04.2025,NA,12.05.2025,1.4199999999999999,32026,6,In chamber 31024 until 01.04.2025
TA007S26,TA007S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.3899999999999999,32026,2,In chamber 31024 until 01.04.2025
TA008S26,TA008S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,0.83999999999999997,32026,4,In chamber 31024 until 01.04.2025
TA009S26,TA009S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,31.03.2025,20.04.2025,NA,12.05.2025,1.4299999999999999,32026,4,In chamber 31024 until 01.04.2025
TA010S26,TA010S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,04.04.2025,25.04.2025,NA,16.05.2025,1.6799999999999999,32026,5,NA
TA012S26,TA012S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,04.04.2025,25.04.2025,NA,16.05.2025,1.3600000000000001,32026,4,NA
TA013S26,TA013S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,30.04.2025,NA,20.05.2025,0.92000000000000004,32026,1,NA
TA014S26,TA014S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,27.04.2025,NA,20.05.2025,0.79000000000000004,32026,4,NA
TA015S26,TA015S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,27.04.2025,NA,20.05.2025,0.69999999999999996,32026,2,NA
TA016S26,TA016S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,28.04.2025,NA,20.05.2025,0.98999999999999999,32026,3,NA
TA017S26,TA017S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,28.04.2025,NA,20.05.2025,2.4100000000000001,32026,2,NA
TA018S26,TA018S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,29.04.2025,NA,20.05.2025,1.9399999999999999,32026,1,NA
TA019S26,TA019S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,29.04.2025,NA,20.05.2025,1.96,32026,6,NA
TA020S26,TA020S26,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,08.04.2025,28.04.2025,NA,20.05.2025,2.48,32026,5,NA
TA011S26,TA011S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,26,28.03.2025,02.04.2025,04.04.2025,NA,NA,16.05.2025,1.03,32026,6,NA
TAP01S26,TAP011S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,7.6600000000000001,32026,6,NA
TAP01S26,TAP012S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,3.2799999999999998,32026,6,NA
TAP01S26,TAP013S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,3.8199999999999998,32026,6,NA
TAP01S26,TAP014S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.6600000000000001,32026,6,NA
TAP01S26,TAP015S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.26,32026,6,NA
TAP01S26,TAP016S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,4.6200000000000001,32026,6,NA
TAP01S26,TAP017S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.3400000000000001,32026,6,NA
TAP01S26,TAP018S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,8.0500000000000007,32026,6,NA
TAP01S26,TAP019S26,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,26,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,3.5800000000000001,32026,6,NA
TA002S30,TA002S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.9299999999999999,32035,4,NA
TA003S30,TA003S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,20.04.2025,NA,12.05.2025,1.3400000000000001,32035,2,NA
TA004S30,TA004S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,20.04.2025,NA,12.05.2025,0.59999999999999998,32035,3,NA
TA005S30,TA005S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.3899999999999999,32035,2,NA
TA006S30,TA006S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.73,32035,2,NA
TA007S30,TA007S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,23.04.2025,NA,12.05.2025,1.5800000000000001,32035,3,NA
TA008S30,TA008S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,23.04.2025,NA,12.05.2025,1.1399999999999999,32035,3,NA
TA009S30,TA009S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,28.04.2025,NA,12.05.2025,1.71,32035,1,NA
TA010S30,TA010S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,04.04.2025,29.04.2025,NA,16.05.2025,1.54,32035,3,NA
TA012S30,TA012S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,04.04.2025,28.04.2025,NA,16.05.2025,1.3799999999999999,32035,6,NA
TA013S30,TA013S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,01.05.2025,NA,20.05.2025,0.28000000000000003,32035,5,NA
TA014S30,TA014S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,29.04.2025,NA,20.05.2025,1.1200000000000001,32035,2,NA
TA015S30,TA015S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,03.05.2025,NA,20.05.2025,1.51,32035,1,NA
TA016S30,TA016S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,06.05.2025,NA,20.05.2025,1.54,32035,1,NA
TA017S30,TA017S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,30.04.2025,NA,20.05.2025,0.82999999999999996,32035,4,NA
TA018S30,TA018S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,28.04.2025,NA,20.05.2025,0.65000000000000002,32035,1,NA
TA019S30,TA019S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,03.05.2025,NA,20.05.2025,2.3399999999999999,32035,3,NA
TA020S30,TA020S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,06.05.2025,NA,20.05.2025,2.1099999999999999,32035,3,NA
TA021S30,TA021S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,03.05.2025,NA,20.05.2025,2.3900000000000001,32035,2,NA
TA022S30,TA022S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,03.05.2025,NA,20.05.2025,2.1400000000000001,32035,2,NA
TA028S30,TA028S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,11.04.2025,06.05.2025,NA,23.05.2025,1.75,32035,2,NA
TA029S30,TA029S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,11.04.2025,02.05.2025,NA,23.05.2025,2.0499999999999998,32035,4,NA
TA030S30,TA030S30,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,11.04.2025,06.05.2025,NA,23.05.2025,1.7,32035,6,NA
TA001S30,TA001S30,Thlaspi_arvense,166,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,0.96999999999999997,32035,2,NA
TA011S30,TA011S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,04.04.2025,NA,NA,16.05.2025,0.73999999999999999,32035,5,NA
TA025S30,TA025S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,NA,NA,20.05.2025,1.6000000000000001,32035,4,NA
TA026S30,TA026S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,02.04.2025,08.04.2025,NA,NA,20.05.2025,1.1299999999999999,32035,3,NA
TAP01S30,TAP011S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.72,32035,3,NA
TAP01S30,TAP012S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.6600000000000001,32035,3,NA
TAP01S30,TAP013S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,3.2599999999999998,32035,3,NA
TAP01S30,TAP014S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.6200000000000001,32035,3,NA
TAP01S30,TAP015S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,3.04,32035,3,NA
TAP01S30,TAP016S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.7999999999999998,32035,3,NA
TAP01S30,TAP017S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.98,32035,3,NA
TAP01S30,TAP018S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.8500000000000001,32035,3,NA
TAP01S30,TAP019S30,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,30,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.6699999999999999,32035,3,NA
TA023S30,TA023S30,Thlaspi_arvense,421,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,03.04.2025,08.04.2025,NA,NA,20.05.2025,1.3200000000000001,32035,6,NA
TA024S30,TA024S30,Thlaspi_arvense,421,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,03.04.2025,08.04.2025,NA,NA,20.05.2025,1.6299999999999999,32035,5,NA
TA027S30,TA027S30,Thlaspi_arvense,MN106,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,30,28.03.2025,04.04.2025,08.04.2025,NA,NA,20.05.2025,1.98,32035,5,NA
TA001S34,TA001S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,30.04.2025,NA,12.05.2025,0.66000000000000003,32036,6,NA
TA002S34,TA002S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,23.04.2025,NA,12.05.2025,0.81999999999999995,32036,6,NA
TA003S34,TA003S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,0.64000000000000001,32036,3,NA
TA004S34,TA004S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,29.04.2025,NA,12.05.2025,1.1299999999999999,32036,6,NA
TA005S34,TA005S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,23.04.2025,NA,12.05.2025,1.3,32036,2,NA
TA006S34,TA006S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,21.04.2025,NA,12.05.2025,1.5800000000000001,32036,5,NA
TA007S34,TA007S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.1000000000000001,32036,2,NA
TA008S34,TA008S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,21.04.2025,NA,12.05.2025,1.5,32036,5,NA
TA009S34,TA009S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,31.03.2025,02.05.2025,NA,12.05.2025,0.82999999999999996,32036,5,NA
TA010S34,TA010S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,18.03.2025,24.03.2025,04.04.2025,30.04.2025,NA,16.05.2025,1.1699999999999999,32036,6,NA
TA012S34,TA012S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,04.04.2025,01.05.2025,NA,16.05.2025,1.1399999999999999,32036,6,NA
TA013S34,TA013S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,14.05.2025,NA,20.05.2025,0.69999999999999996,32036,6,NA
TA014S34,TA014S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,01.05.2025,NA,20.05.2025,0.40999999999999998,32036,3,NA
TA015S34,TA015S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,03.05.2025,NA,20.05.2025,1.3999999999999999,32036,3,NA
TA016S34,TA016S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,04.05.2025,NA,20.05.2025,0.42999999999999999,32036,5,NA
TA017S34,TA017S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,24.04.2025,NA,20.05.2025,0.67000000000000004,32036,3,NA
TA018S34,TA018S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,01.05.2025,NA,20.05.2025,0.5,32036,3,NA
TA019S34,TA019S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,04.05.2025,NA,20.05.2025,0.73999999999999999,32036,3,NA
TA020S34,TA020S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,06.05.2025,NA,20.05.2025,2.6699999999999999,32036,6,NA
TA021S34,TA021S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,NA,NA,20.05.2025,1.01,32036,6,NA
TA022S34,TA022S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,07.05.2025,NA,20.05.2025,1.3500000000000001,32036,6,NA
TA023S34,TA023S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,04.05.2025,NA,20.05.2025,1.9199999999999999,32036,6,NA
TA029S34,TA029S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,11.04.2025,12.05.2025,NA,23.05.2025,1.2,32026,6,NA
TA030S34,TA030S34,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,11.04.2025,03.05.2025,NA,23.05.2025,0.20000000000000001,32026,4,NA
TA011S34,TA011S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,04.04.2025,NA,NA,16.05.2025,0.77000000000000002,32036,5,NA
TA025S34,TA025S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,NA,NA,20.05.2025,1.6000000000000001,32036,6,NA
TA026S34,TA026S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,02.04.2025,08.04.2025,NA,NA,20.05.2025,1.28,32036,5,NA
TAP01S34,TAP011S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.25,32036,6,NA
TAP01S34,TAP012S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.5800000000000001,32036,6,NA
TAP01S34,TAP013S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.6000000000000001,32036,6,NA
TAP01S34,TAP014S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.2599999999999998,32036,6,NA
TAP01S34,TAP015S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.6599999999999999,32036,6,NA
TAP01S34,TAP016S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.6699999999999999,32036,6,NA
TAP01S34,TAP017S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2.4700000000000002,32036,6,NA
TAP01S34,TAP018S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,2,32036,6,NA
TAP01S34,TAP019S34,Thlaspi_arvense,339,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,04.04.2025,08.04.2025,13.04.2025,NA,NA,25.05.2025,1.52,32036,6,NA
TA024S34,TA024S34,Thlaspi_arvense,421,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,03.04.2025,08.04.2025,NA,NA,20.05.2025,1.5,32036,4,NA
TA027S34,TA027S34,Thlaspi_arvense,425,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,04.04.2025,08.04.2025,NA,NA,20.05.2025,1.3700000000000001,32036,5,NA
TA028S34,TA028S34,Thlaspi_arvense,MN106,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,34,28.03.2025,04.04.2025,08.04.2025,NA,NA,20.05.2025,1.21,32026,2,NA
TA002S38,TA002S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,24.04.2025,NA,12.05.2025,0.93000000000000005,32039,1,NA
TA003S38,TA003S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,0.68999999999999995,32039,2,NA
TA004S38,TA004S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.46,32039,6,NA
TA005S38,TA005S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,NA,07.04.2025,12.05.2025,NA,32039,2,NA
TA006S38,TA006S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,30.04.2025,NA,12.05.2025,1.26,32039,3,NA
TA007S38,TA007S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,22.04.2025,NA,12.05.2025,1.29,32039,1,NA
TA008S38,TA008S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,02.05.2025,NA,12.05.2025,0.93000000000000005,32039,4,NA
TA009S38,TA009S38,Thlaspi_arvense,163,Oliver_Bossdorf,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,18.03.2025,24.03.2025,31.03.2025,02.05.2025,NA,12.05.2025,1.4299999999999999,32039,4,NA
